cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	domain	phylum	class	order	family	genus	species	length	pul_length_sum	percentage_in_puls	origin
PULpy_PUL32	AP006841	2585584	2590954		predicted													predicted
PULpy_PUL33	AP006841	3460291	3477989		predicted													predicted
PULpy_PUL34	AP006841	3500462	3514415		predicted													predicted
PULpy_PUL35	AP006841	3608179	3612804		predicted													predicted
PULpy_PUL36	AP006841	3678099	3712612		predicted													predicted
PULpy_PUL37	AP006841	3848262	3863352		predicted													predicted
PULpy_PUL38	AP006841	3923974	3932211		predicted													predicted
PULpy_PUL39	AP006841	3987348	4000643		predicted													predicted
PULpy_PUL4	AP006841	473895	478470		predicted													predicted
PULpy_PUL41	AP006841	4299168	4304420		predicted													predicted
PULpy_PUL42	AP006841	4307089	4312168		predicted													predicted
PULpy_PUL44	AP006841	4483705	4491350		predicted													predicted
PULpy_PUL45	AP006841	4503591	4508589		predicted													predicted
PULpy_PUL46	AP006841	4532377	4537459		predicted													predicted
PULpy_PUL47	AP006841	4836372	4852676		predicted													predicted
PULpy_PUL48	AP006841	4853821	4860544		predicted													predicted
PULpy_PUL49	AP006841	4927484	4932433		predicted													predicted
PULpy_PUL50	AP006841	4972265	4980943		predicted													predicted
PULpy_PUL51	AP006841	4981690	5002126		predicted													predicted
PULpy_PUL54	AP006841	5097822	5112839		predicted													predicted
PULpy_PUL55	AP006841	5113983	5119222		predicted													predicted
PULpy_PUL56	AP006841	5132575	5138058		predicted													predicted
PULpy_PUL57	AP006841	5200877	5207529		predicted													predicted
PULpy_PUL6	AP006841	623125	636803		predicted													predicted
PULpy_PUL7	AP006841	655735	660912		predicted													predicted
PULpy_PUL8	AP006841	681929	692491		predicted													predicted
PULpy_PUL9	AP006841	724197	748583		predicted													predicted
cblaster_27892	AP006841	4092111	4094848		predicted													predicted
PULpy_PUL11_PULpy_PUL12	AP006841	783212	787563		predicted	merged												predicted
PULpy_PUL11_PULpy_PUL12	AP006841	783212	787563		predicted	merged												predicted
PULpy_PUL52_PULpy_PUL53	AP006841	5091535	5096763		predicted	merged												predicted
PULpy_PUL1	CP001807	780986	795039		predicted													predicted
PULpy_PUL3	CP001807	2049764	2068442		predicted													predicted
PULpy_PUL4	CP001807	2423048	2428856		predicted													predicted
PULpy_PUL1	CP012801	435374	445714		predicted													predicted
PULpy_PUL10	CP012801	1225043	1246141		predicted													predicted
PULpy_PUL11	CP012801	1259368	1284695		predicted													predicted
PULpy_PUL13	CP012801	1484454	1494443		predicted													predicted
PULpy_PUL14	CP012801	1763941	1790171		predicted													predicted
PULpy_PUL15	CP012801	1846498	1863614		predicted													predicted
PULpy_PUL16	CP012801	1875804	1900185		predicted													predicted
PULpy_PUL18	CP012801	1963204	1990574		predicted													predicted
PULpy_PUL2	CP012801	740320	759934		predicted													predicted
PULpy_PUL20	CP012801	2120936	2141020		predicted													predicted
PULpy_PUL21	CP012801	2154472	2158980		predicted													predicted
PULpy_PUL22	CP012801	2165643	2178421		predicted													predicted
PULpy_PUL23	CP012801	2221501	2234279		predicted													predicted
PULpy_PUL25	CP012801	2345357	2353021		predicted													predicted
PULpy_PUL26	CP012801	2353911	2376533		predicted													predicted
PULpy_PUL29	CP012801	2516552	2536554		predicted													predicted
PULpy_PUL3	CP012801	766791	771488		predicted													predicted
PULpy_PUL30	CP012801	2561757	2577841		predicted													predicted
PULpy_PUL31	CP012801	2639531	2644644		predicted													predicted
PULpy_PUL32	CP012801	2646660	2652017		predicted													predicted
PULpy_PUL34	CP012801	2710220	2767217		predicted													predicted
PULpy_PUL35	CP012801	2839845	2902222		predicted													predicted
PULpy_PUL36	CP012801	2945447	2961532		predicted													predicted
PULpy_PUL4	CP012801	890724	917607		predicted													predicted
PULpy_PUL40	CP012801	3200720	3205662		predicted													predicted
PULpy_PUL41	CP012801	3258414	3288775		predicted													predicted
PULpy_PUL42	CP012801	3293525	3312974		predicted													predicted
PULpy_PUL44	CP012801	3398196	3433626		predicted													predicted
PULpy_PUL45	CP012801	3459062	3469863		predicted													predicted
PULpy_PUL46	CP012801	3551328	3563788		predicted													predicted
PULpy_PUL48	CP012801	3785612	3794675		predicted													predicted
PULpy_PUL49	CP012801	3799779	3805001		predicted													predicted
PULpy_PUL50	CP012801	3811732	3834509		predicted													predicted
PULpy_PUL53	CP012801	4005928	4013079		predicted													predicted
PULpy_PUL54	CP012801	4034993	4058818		predicted													predicted
PULpy_PUL55	CP012801	4064779	4080593		predicted													predicted
PULpy_PUL56	CP012801	4096189	4112805		predicted													predicted
PULpy_PUL57	CP012801	4182654	4198503		predicted													predicted
PULpy_PUL58	CP012801	4208988	4225380		predicted													predicted
PULpy_PUL59	CP012801	4263247	4273946		predicted													predicted
PULpy_PUL60	CP012801	4285765	4311901		predicted													predicted
PULpy_PUL61	CP012801	4327985	4332874		predicted													predicted
PULpy_PUL62	CP012801	4476541	4491370		predicted													predicted
PULpy_PUL63	CP012801	4506447	4514142		predicted													predicted
PULpy_PUL64	CP012801	4535885	4563584		predicted													predicted
PULpy_PUL65	CP012801	4658174	4687295		predicted													predicted
PULpy_PUL66	CP012801	4711806	4769323		predicted													predicted
PULpy_PUL67	CP012801	4790067	4802348		predicted													predicted
PULpy_PUL68	CP012801	4846355	4850885		predicted													predicted
PULpy_PUL69	CP012801	4916366	4934235		predicted													predicted
PULpy_PUL7	CP012801	1147888	1163751		predicted													predicted
PULpy_PUL72	CP012801	4941337	4945907		predicted													predicted
PULpy_PUL75	CP012801	5308681	5313952		predicted													predicted
PULpy_PUL76	CP012801	5426358	5484964		predicted													predicted
PULpy_PUL77	CP012801	5504921	5524878		predicted													predicted
PULpy_PUL8	CP012801	1173996	1184002		predicted													predicted
PULpy_PUL81	CP012801	5835172	5844897		predicted													predicted
PULpy_PUL82	CP012801	6172105	6219643		predicted													predicted
PULpy_PUL83	CP012801	6230884	6238194		predicted													predicted
PULpy_PUL84	CP012801	6246063	6257585		predicted													predicted
PULpy_PUL9	CP012801	1198511	1208388		predicted													predicted
cblaster_242_PUL0415	CP012801	677181	685658		predicted													predicted
PULpy_PUL33_cblaster_3773	CP012801	2655343	2677426		predicted	merged												predicted
PULpy_PUL70_PULpy_PUL71	CP012801	4935974	4940499		predicted	merged												predicted
cblaster_27846_PUL0026_PULpy_PUL43	CP012801	3346058	3376539		predicted	merged												predicted
cblaster_PUL0684	CP045181	848239	852083		predicted													predicted
PULpy_PUL1	CR626927	246933	262907		predicted													predicted
PULpy_PUL10	CR626927	704163	713599		predicted													predicted
PULpy_PUL13	CR626927	720955	725308		predicted													predicted
PULpy_PUL14	CR626927	791520	814261		predicted													predicted
PULpy_PUL15	CR626927	826530	840478		predicted													predicted
PULpy_PUL18	CR626927	1052070	1084734		predicted													predicted
PULpy_PUL19	CR626927	1087563	1092749		predicted													predicted
PULpy_PUL2	CR626927	310550	341713		predicted													predicted
PULpy_PUL20	CR626927	1109826	1115135		predicted													predicted
PULpy_PUL21	CR626927	1116065	1121387		predicted													predicted
PULpy_PUL22	CR626927	1213169	1227388		predicted													predicted
PULpy_PUL23	CR626927	1463976	1468897		predicted													predicted
PULpy_PUL25	CR626927	1679751	1686976		predicted													predicted
PULpy_PUL26	CR626927	1768167	1774855		predicted													predicted
PULpy_PUL29	CR626927	2078757	2085104		predicted													predicted
PULpy_PUL30	CR626927	2088953	2093867		predicted													predicted
PULpy_PUL32	CR626927	2328564	2335744		predicted													predicted
PULpy_PUL33	CR626927	2552830	2562091		predicted													predicted
PULpy_PUL34	CR626927	2652830	2658200		predicted													predicted
PULpy_PUL35	CR626927	3361696	3379502		predicted													predicted
PULpy_PUL36	CR626927	3405942	3419997		predicted													predicted
PULpy_PUL37	CR626927	3515822	3520447		predicted													predicted
PULpy_PUL38	CR626927	3585777	3620277		predicted													predicted
PULpy_PUL39	CR626927	3754969	3770059		predicted													predicted
PULpy_PUL4	CR626927	420462	425037		predicted													predicted
PULpy_PUL40	CR626927	3830796	3839033		predicted													predicted
PULpy_PUL41	CR626927	3891110	3904405		predicted													predicted
PULpy_PUL43	CR626927	4066003	4070515		predicted													predicted
PULpy_PUL44	CR626927	4205105	4210357		predicted													predicted
PULpy_PUL47	CR626927	4370599	4378244		predicted													predicted
PULpy_PUL48	CR626927	4390485	4395483		predicted													predicted
PULpy_PUL49	CR626927	4419207	4424289		predicted													predicted
PULpy_PUL50	CR626927	4762106	4778410		predicted													predicted
PULpy_PUL51	CR626927	4779554	4786274		predicted													predicted
PULpy_PUL52	CR626927	4860954	4865903		predicted													predicted
PULpy_PUL53	CR626927	4905725	4935583		predicted													predicted
PULpy_PUL54	CR626927	5024377	5029668		predicted													predicted
PULpy_PUL55	CR626927	5030726	5045743		predicted													predicted
PULpy_PUL56	CR626927	5046824	5052126		predicted													predicted
PULpy_PUL57	CR626927	5065479	5070962		predicted													predicted
PULpy_PUL58	CR626927	5133779	5149653		predicted													predicted
PULpy_PUL6	CR626927	570950	584628		predicted													predicted
PULpy_PUL7	CR626927	603565	608742		predicted													predicted
PULpy_PUL8	CR626927	629760	640322		predicted													predicted
PULpy_PUL9	CR626927	672022	696408		predicted													predicted
cblaster_27892	CR626927	3996611	3999348		predicted													predicted
PULpy_PUL11_PULpy_PUL12	CR626927	715846	720413		predicted	merged												predicted
PULpy_PUL11_PULpy_PUL12	CR626927	715846	720413		predicted	merged												predicted
PULpy_PUL10	EQ973490	515377	531401		predicted													predicted
PULpy_PUL14	EQ973490	747302	752244		predicted													predicted
PULpy_PUL15	EQ973490	808985	840352		predicted													predicted
PULpy_PUL16	EQ973490	845313	864762		predicted													predicted
PULpy_PUL17	EQ973490	901776	947210		predicted													predicted
PULpy_PUL18	EQ973490	997285	1032693		predicted													predicted
PULpy_PUL19	EQ973490	1073699	1081165		predicted													predicted
PULpy_PUL2	EQ973490	73587	93589		predicted													predicted
PULpy_PUL20	EQ973490	1082056	1104678		predicted													predicted
PULpy_PUL21	EQ973490	1122029	1133901		predicted													predicted
PULpy_PUL22	EQ973490	1197914	1210374		predicted													predicted
PULpy_PUL23	EQ973490	1295257	1300024		predicted													predicted
PULpy_PUL25	EQ973490	1429181	1438244		predicted													predicted
PULpy_PUL27	EQ973490	1608936	1613465		predicted													predicted
PULpy_PUL29	EQ973490	1681451	1705277		predicted													predicted
PULpy_PUL3	EQ973490	109763	141658		predicted													predicted
PULpy_PUL30	EQ973490	1713657	1759930		predicted													predicted
PULpy_PUL31	EQ973490	1832567	1848733		predicted													predicted
PULpy_PUL32	EQ973490	1859162	1875386		predicted													predicted
PULpy_PUL33	EQ973490	1913600	1924247		predicted													predicted
PULpy_PUL34	EQ973490	1953197	1979337		predicted													predicted
PULpy_PUL36	EQ973490	2029335	2040670		predicted													predicted
PULpy_PUL37	EQ973490	2128667	2143496		predicted													predicted
PULpy_PUL38	EQ973490	2158026	2163350		predicted													predicted
PULpy_PUL4	EQ973490	188735	216341		predicted													predicted
PULpy_PUL5	EQ973490	219674	225031		predicted													predicted
PULpy_PUL7	EQ973490	267474	324751		predicted													predicted
PULpy_PUL8	EQ973490	329020	335714		predicted													predicted
PULpy_PUL9	EQ973490	403078	465291		predicted													predicted
PULpy_PUL6_cblaster_3773	EQ973490	227528	249874		predicted	merged												predicted
PULpy_PUL6_cblaster_3773	EQ973490	227528	249874		predicted	merged												predicted
PULpy_PUL10	FP929033	1485517	1490102		predicted													predicted
PULpy_PUL11	FP929033	1524254	1534598		predicted													predicted
PULpy_PUL15	FP929033	2119076	2132723		predicted													predicted
PULpy_PUL16	FP929033	2227747	2246149		predicted													predicted
PULpy_PUL19	FP929033	2335915	2362674		predicted													predicted
PULpy_PUL21	FP929033	2449121	2470977		predicted													predicted
PULpy_PUL22	FP929033	2516068	2546950		predicted													predicted
PULpy_PUL24	FP929033	2609648	2659196		predicted													predicted
PULpy_PUL27	FP929033	2721413	2726129		predicted													predicted
PULpy_PUL28	FP929033	2737821	2746304		predicted													predicted
PULpy_PUL29	FP929033	2767927	2772820		predicted													predicted
PULpy_PUL3	FP929033	1082393	1098310		predicted													predicted
PULpy_PUL31	FP929033	2834183	2845339		predicted													predicted
PULpy_PUL33	FP929033	2947180	2952046		predicted													predicted
PULpy_PUL34	FP929033	2990042	2994674		predicted													predicted
PULpy_PUL35	FP929033	3100108	3104741		predicted													predicted
PULpy_PUL37	FP929033	3146567	3194299		predicted													predicted
PULpy_PUL38	FP929033	3226327	3249087		predicted													predicted
PULpy_PUL39	FP929033	3407608	3422458		predicted													predicted
PULpy_PUL4	FP929033	1181529	1186469		predicted													predicted
PULpy_PUL41	FP929033	3480010	3484876		predicted													predicted
PULpy_PUL42	FP929033	3510350	3521475		predicted													predicted
PULpy_PUL43	FP929033	3539894	3545210		predicted													predicted
PULpy_PUL46	FP929033	3689468	3708335		predicted													predicted
PULpy_PUL48	FP929033	3781877	3786526		predicted													predicted
PULpy_PUL49	FP929033	3807293	3822251		predicted													predicted
PULpy_PUL5	FP929033	1196472	1213715		predicted													predicted
PULpy_PUL51	FP929033	3950116	3969005		predicted													predicted
PULpy_PUL56	FP929033	4392155	4397192		predicted													predicted
PULpy_PUL57	FP929033	4465755	4470603		predicted													predicted
PULpy_PUL59	FP929033	4699472	4712336		predicted													predicted
PULpy_PUL61	FP929033	4949325	4954308		predicted													predicted
PULpy_PUL63	FP929033	5089259	5107870		predicted													predicted
PULpy_PUL66	FP929033	5221769	5226010		predicted													predicted
PULpy_PUL67	FP929033	5232634	5252458		predicted													predicted
PULpy_PUL72	FP929033	5643730	5657857		predicted													predicted
PULpy_PUL74	FP929033	5803202	5823840		predicted													predicted
PULpy_PUL9	FP929033	1400707	1405715		predicted													predicted
cblaster_239	FP929033	390803	404288		predicted													predicted
cblaster_244	FP929033	1500641	1512336		predicted													predicted
cblaster_292_293	FP929033	2096056	2109746		predicted													predicted
PULpy_PUL30_cblaster_289_290	FP929033	2785872	2816004		predicted	merged												predicted
PULpy_PUL40_cblaster_27869	FP929033	3441674	3469855		predicted	merged												predicted
cblaster_27865_PUL0325_PULpy_PUL36	FP929033	3110878	3123254		predicted	merged												predicted
cblaster_27897_PULpy_PUL62	FP929033	4962372	4974087		predicted	merged												predicted
cblaster_287_PULpy_PUL26	FP929033	2693288	2710787		predicted	merged												predicted
cblaster_304_305_PUL0420_PULpy_PUL44	FP929033	3556095	3578476		predicted	merged												predicted
cblaster_315_316_PULpy_PUL77	FP929033	5906537	5933932		predicted	merged												predicted
cblaster_PUL0178_PUL0167_275_276_PUL0565_PULpy_PUL20	FP929033	2388014	2418826		predicted	merged												predicted
PULpy_PUL1	FQ312004	296165	307440		predicted													predicted
PULpy_PUL10	FQ312004	727653	752039		predicted													predicted
PULpy_PUL11	FQ312004	759794	764367		predicted													predicted
PULpy_PUL12	FQ312004	764908	769475		predicted													predicted
PULpy_PUL13	FQ312004	771722	776075		predicted													predicted
PULpy_PUL14	FQ312004	842315	865056		predicted													predicted
PULpy_PUL15	FQ312004	877319	891266		predicted													predicted
PULpy_PUL18	FQ312004	1105461	1138111		predicted													predicted
PULpy_PUL19	FQ312004	1140940	1147467		predicted													predicted
PULpy_PUL2	FQ312004	361890	393038		predicted													predicted
PULpy_PUL20	FQ312004	1161928	1167237		predicted													predicted
PULpy_PUL21	FQ312004	1168167	1173489		predicted													predicted
PULpy_PUL22	FQ312004	1265208	1279501		predicted													predicted
PULpy_PUL23	FQ312004	1523274	1528195		predicted													predicted
PULpy_PUL25	FQ312004	1754934	1762159		predicted													predicted
PULpy_PUL27	FQ312004	2005416	2020980		predicted													predicted
PULpy_PUL29	FQ312004	2061962	2074860		predicted													predicted
PULpy_PUL30	FQ312004	2311652	2318832		predicted													predicted
PULpy_PUL31	FQ312004	2626446	2635707		predicted													predicted
PULpy_PUL32	FQ312004	2726423	2731793		predicted													predicted
PULpy_PUL33	FQ312004	3397465	3415271		predicted													predicted
PULpy_PUL34	FQ312004	3437653	3451708		predicted													predicted
PULpy_PUL35	FQ312004	3545468	3550093		predicted													predicted
PULpy_PUL36	FQ312004	3631244	3665740		predicted													predicted
PULpy_PUL37	FQ312004	3801040	3816130		predicted													predicted
PULpy_PUL38	FQ312004	3879185	3887422		predicted													predicted
PULpy_PUL39	FQ312004	3929828	3943123		predicted													predicted
PULpy_PUL4	FQ312004	471829	476404		predicted													predicted
PULpy_PUL41	FQ312004	4099249	4103761		predicted													predicted
PULpy_PUL42	FQ312004	4238656	4243908		predicted													predicted
PULpy_PUL43	FQ312004	4246576	4251655		predicted													predicted
PULpy_PUL45	FQ312004	4450742	4458387		predicted													predicted
PULpy_PUL46	FQ312004	4470628	4475626		predicted													predicted
PULpy_PUL47	FQ312004	4499336	4504418		predicted													predicted
PULpy_PUL48	FQ312004	4815853	4832157		predicted													predicted
PULpy_PUL49	FQ312004	4833303	4840023		predicted													predicted
PULpy_PUL5	FQ312004	489139	496463		predicted													predicted
PULpy_PUL50	FQ312004	4869362	4877722		predicted													predicted
PULpy_PUL51	FQ312004	4947723	4952672		predicted													predicted
PULpy_PUL52	FQ312004	4992496	5022358		predicted													predicted
PULpy_PUL53	FQ312004	5110920	5116211		predicted													predicted
PULpy_PUL54	FQ312004	5117269	5132280		predicted													predicted
PULpy_PUL55	FQ312004	5133361	5138663		predicted													predicted
PULpy_PUL56	FQ312004	5239471	5249585		predicted													predicted
PULpy_PUL57	FQ312004	5296881	5303533		predicted													predicted
PULpy_PUL7	FQ312004	626611	640266		predicted													predicted
PULpy_PUL8	FQ312004	659199	664376		predicted													predicted
PULpy_PUL9	FQ312004	685396	695958		predicted													predicted
cblaster_27892	FQ312004	4034532	4037269		predicted													predicted
PULpy_PUL2	GL882630	36316	55229		predicted													predicted
PULpy_PUL1	GL945092	370	9772		predicted													predicted
PULpy_PUL11	GL945092	393119	403568		predicted													predicted
PULpy_PUL12	GL945092	420783	425416		predicted													predicted
PULpy_PUL14	GL945092	461962	519968		predicted													predicted
PULpy_PUL6	GL945092	108714	117195		predicted													predicted
PULpy_PUL7	GL945092	139753	144646		predicted													predicted
PULpy_PUL9	GL945092	246177	257333		predicted													predicted
cblaster_269_270_271_PULpy_PUL15	GL945092	521291	566546		predicted	merged												predicted
PULpy_PUL1	JH724241	149113	167234		predicted													predicted
PULpy_PUL10	JH724241	623081	636099		predicted													predicted
PULpy_PUL11	JH724241	643890	653292		predicted													predicted
PULpy_PUL16	JH724241	826677	837470		predicted													predicted
PULpy_PUL2	JH724241	181287	189015		predicted													predicted
PULpy_PUL22	JH724241	1043160	1057144		predicted													predicted
PULpy_PUL30	JH724241	1469807	1482820		predicted													predicted
PULpy_PUL32	JH724241	1544773	1595535		predicted													predicted
PULpy_PUL40	JH724241	1882545	1887325		predicted													predicted
PULpy_PUL41	JH724241	1981818	2001459		predicted													predicted
PULpy_PUL43	JH724241	2072500	2077827		predicted													predicted
PULpy_PUL46	JH724241	2185401	2199993		predicted													predicted
PULpy_PUL53	JH724241	2816197	2821047		predicted													predicted
PULpy_PUL55	JH724241	3143726	3167456		predicted													predicted
PULpy_PUL56	JH724241	3182735	3201205		predicted													predicted
PULpy_PUL59	JH724241	3275098	3279874		predicted													predicted
PULpy_PUL61	JH724241	3389744	3400752		predicted													predicted
PULpy_PUL62	JH724241	3405785	3426401		predicted													predicted
PULpy_PUL8	JH724241	503572	528877		predicted													predicted
cblaster_PUL0326	JH724241	2971722	2980704		predicted													predicted
PULpy_PUL31_cblaster_304_305_PUL0420	JH724241	1492802	1530254		predicted	merged												predicted
cblaster_315_316_PULpy_PUL39	JH724241	1843859	1873115		predicted	merged												predicted
cblaster_PUL0178_PUL0167_275_276_PUL0565_PULpy_PUL5	JH724241	269988	300109		predicted	merged												predicted
PULpy_PUL35	LT622246	1875623	1885582		predicted													predicted
PULpy_PUL36	LT622246	1895843	1911141		predicted													predicted
PULpy_PUL51	LT622246	2775881	2780841		predicted													predicted
PULpy_PUL8	LT622246	351346	408654		predicted													predicted
PULpy_PUL81	LT622246	5351829	5365734		predicted													predicted
PULpy_PUL94	LT622246	6229502	6234231		predicted													predicted
PULpy_PUL96	LT622246	6312060	6316708		predicted													predicted
cblaster_PUL0770_cblaster_3069_PUL0190_cblaster_PUL0532	LT622246	4042637	4059035		predicted	merged												predicted
cblaster_PUL0770_cblaster_3069_PUL0190_cblaster_PUL0532	LT622246	4042637	4059035		predicted	merged												predicted
cblaster_PUL0684	NC_004567	1565017	1568624		predicted													predicted
PULpy_PUL1	NC_013132	3910	8839		predicted													predicted
PULpy_PUL10	NC_013132	543042	552465		predicted													predicted
PULpy_PUL11	NC_013132	688888	693408		predicted													predicted
PULpy_PUL12	NC_013132	768636	777840		predicted													predicted
PULpy_PUL13	NC_013132	1156827	1173860		predicted													predicted
PULpy_PUL14	NC_013132	1315207	1320131		predicted													predicted
PULpy_PUL15	NC_013132	1615332	1621911		predicted													predicted
PULpy_PUL16	NC_013132	1783570	1803454		predicted													predicted
PULpy_PUL17	NC_013132	1835420	1840048		predicted													predicted
PULpy_PUL18	NC_013132	1893162	1897788		predicted													predicted
PULpy_PUL19	NC_013132	1932031	1939555		predicted													predicted
PULpy_PUL2	NC_013132	49354	54053		predicted													predicted
PULpy_PUL20	NC_013132	2078453	2092792		predicted													predicted
PULpy_PUL21	NC_013132	2152270	2164047		predicted													predicted
PULpy_PUL22	NC_013132	2186845	2221803		predicted													predicted
PULpy_PUL23	NC_013132	2289953	2303268		predicted													predicted
PULpy_PUL24	NC_013132	2307929	2320516		predicted													predicted
PULpy_PUL25	NC_013132	2543046	2548054		predicted													predicted
PULpy_PUL26	NC_013132	2568211	2572934		predicted													predicted
PULpy_PUL27	NC_013132	2583068	2608106		predicted													predicted
PULpy_PUL29	NC_013132	2790034	2794932		predicted													predicted
PULpy_PUL3	NC_013132	67214	77295		predicted													predicted
PULpy_PUL30	NC_013132	2993013	2998306		predicted													predicted
PULpy_PUL31	NC_013132	3004953	3013605		predicted													predicted
PULpy_PUL32	NC_013132	3262938	3268020		predicted													predicted
PULpy_PUL34	NC_013132	3393365	3398107		predicted													predicted
PULpy_PUL35	NC_013132	3473850	3478943		predicted													predicted
PULpy_PUL36	NC_013132	3507646	3518808		predicted													predicted
PULpy_PUL37	NC_013132	3530641	3547767		predicted													predicted
PULpy_PUL38	NC_013132	3558400	3563372		predicted													predicted
PULpy_PUL39	NC_013132	3624115	3629112		predicted													predicted
PULpy_PUL4	NC_013132	162103	169681		predicted													predicted
PULpy_PUL40	NC_013132	3759768	3764869		predicted													predicted
PULpy_PUL42	NC_013132	3878619	3883437		predicted													predicted
PULpy_PUL43	NC_013132	3898600	3903262		predicted													predicted
PULpy_PUL44	NC_013132	3938954	3946463		predicted													predicted
PULpy_PUL45	NC_013132	3955928	3960646		predicted													predicted
PULpy_PUL46	NC_013132	3964141	3969076		predicted													predicted
PULpy_PUL47	NC_013132	4048349	4053197		predicted													predicted
PULpy_PUL48	NC_013132	4401255	4409625		predicted													predicted
PULpy_PUL49	NC_013132	4421506	4430786		predicted													predicted
PULpy_PUL5	NC_013132	392229	405235		predicted													predicted
PULpy_PUL50	NC_013132	4470233	4476252		predicted													predicted
PULpy_PUL51	NC_013132	4559334	4564410		predicted													predicted
PULpy_PUL52	NC_013132	4573815	4578935		predicted													predicted
PULpy_PUL53	NC_013132	4712127	4723130		predicted													predicted
PULpy_PUL54	NC_013132	4789024	4793828		predicted													predicted
PULpy_PUL55	NC_013132	4921603	4926173		predicted													predicted
PULpy_PUL56	NC_013132	5217147	5226523		predicted													predicted
PULpy_PUL57	NC_013132	5595439	5610181		predicted													predicted
PULpy_PUL58	NC_013132	5638528	5653951		predicted													predicted
PULpy_PUL59	NC_013132	5680608	5685454		predicted													predicted
PULpy_PUL6	NC_013132	419997	427068		predicted													predicted
PULpy_PUL60	NC_013132	5693602	5701718		predicted													predicted
PULpy_PUL61	NC_013132	5746276	5755412		predicted													predicted
PULpy_PUL62	NC_013132	5785877	5790867		predicted													predicted
PULpy_PUL63	NC_013132	5999523	6033591		predicted													predicted
PULpy_PUL64	NC_013132	6049805	6064421		predicted													predicted
PULpy_PUL65	NC_013132	6219980	6231936		predicted													predicted
PULpy_PUL66	NC_013132	6238644	6249228		predicted													predicted
PULpy_PUL68	NC_013132	6421692	6430754		predicted													predicted
PULpy_PUL69	NC_013132	6571890	6580059		predicted													predicted
PULpy_PUL7	NC_013132	439523	447037		predicted													predicted
PULpy_PUL70	NC_013132	6689980	6694985		predicted													predicted
PULpy_PUL71	NC_013132	6785067	6789675		predicted													predicted
PULpy_PUL72	NC_013132	6821901	6835049		predicted													predicted
PULpy_PUL73	NC_013132	6893562	6904895		predicted													predicted
PULpy_PUL74	NC_013132	7021255	7033422		predicted													predicted
PULpy_PUL75	NC_013132	7040561	7046931		predicted													predicted
PULpy_PUL77	NC_013132	7097184	7101797		predicted													predicted
PULpy_PUL78	NC_013132	7193894	7207219		predicted													predicted
PULpy_PUL79	NC_013132	7413290	7418296		predicted													predicted
PULpy_PUL8	NC_013132	485451	489891		predicted													predicted
PULpy_PUL80	NC_013132	7748245	7753297		predicted													predicted
PULpy_PUL82	NC_013132	7778294	7793424		predicted													predicted
PULpy_PUL84	NC_013132	8073422	8078237		predicted													predicted
PULpy_PUL85	NC_013132	8099844	8104831		predicted													predicted
PULpy_PUL86	NC_013132	8122063	8127061		predicted													predicted
PULpy_PUL87	NC_013132	8233348	8238311		predicted													predicted
PULpy_PUL88	NC_013132	8351869	8356856		predicted													predicted
PULpy_PUL89	NC_013132	8378311	8383059		predicted													predicted
PULpy_PUL9	NC_013132	538080	542529		predicted													predicted
PULpy_PUL92	NC_013132	8501516	8520325		predicted													predicted
PULpy_PUL93	NC_013132	8611012	8620577		predicted													predicted
PULpy_PUL94	NC_013132	8809582	8814794		predicted													predicted
PULpy_PUL96	NC_013132	9029217	9042365		predicted													predicted
PULpy_PUL97	NC_013132	9061736	9066358		predicted													predicted
PULpy_PUL98	NC_013132	9085039	9090147		predicted													predicted
PULpy_PUL2	NZ_ABJL02000006	92474	136422		predicted													predicted
PULpy_PUL3	NZ_ABJL02000006	205377	256835		predicted													predicted
PULpy_PUL4	NZ_ABJL02000006	294859	307199		predicted													predicted
PULpy_PUL7	NZ_ABJL02000006	482868	504124		predicted													predicted
PULpy_PUL8	NZ_ABJL02000006	546179	571478		predicted													predicted
PULpy_PUL5_cblaster_3773	NZ_ABJL02000006	318951	356531		predicted	merged												predicted
PULpy_PUL5_cblaster_3773	NZ_ABJL02000006	318951	356531		predicted	merged												predicted
PULpy_PUL5_cblaster_3773	NZ_ABJL02000006	318951	356531		predicted	merged												predicted
PULpy_PUL1	NZ_ABJL02000007	10985	32203		predicted													predicted
PULpy_PUL10	NZ_ABJL02000007	570252	584722		predicted													predicted
PULpy_PUL13	NZ_ABJL02000007	716780	733423		predicted													predicted
PULpy_PUL14	NZ_ABJL02000007	812709	829475		predicted													predicted
PULpy_PUL15	NZ_ABJL02000007	851352	865813		predicted													predicted
PULpy_PUL16	NZ_ABJL02000007	866349	886005		predicted													predicted
PULpy_PUL17	NZ_ABJL02000007	891725	920099		predicted													predicted
PULpy_PUL18	NZ_ABJL02000007	935927	952543		predicted													predicted
PULpy_PUL19	NZ_ABJL02000007	1010356	1026205		predicted													predicted
PULpy_PUL2	NZ_ABJL02000007	32828	60896		predicted													predicted
PULpy_PUL20	NZ_ABJL02000007	1071315	1076378		predicted													predicted
PULpy_PUL21	NZ_ABJL02000007	1101350	1117344		predicted													predicted
PULpy_PUL22	NZ_ABJL02000007	1215666	1220506		predicted													predicted
PULpy_PUL3	NZ_ABJL02000007	91315	103655		predicted													predicted
PULpy_PUL4	NZ_ABJL02000007	122984	127914		predicted													predicted
PULpy_PUL6	NZ_ABJL02000007	282713	296275		predicted													predicted
